time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.12844076735,-0.0422573656986,11.4940327952,0.00536826597,0.0564242632969,0.0,-0.356177566201,-0.0374286148185,2.4808043981,-0.00422972681802,0.0942807463513,0.0,440.7677553263241,442.7626388294142,438.85843635395497,438.5556956115807
1.3200000000000007,-0.151118639108,-0.0443823997993,11.6479089182,0.00469209635454,0.0621200625519,0.0,-0.400366511118,-0.0334530446895,2.64798100393,-0.0315841284206,0.0961969137231,0.0,463.874548059662,464.03223159834744,464.9846884045878,462.8369176661306
1.3800000000000008,-0.176418353965,-0.0463017390251,11.8092837806,0.00225833007552,0.0680928003802,0.0,-0.443531159101,-0.0307272972462,2.73093882819,-0.0723824750267,0.105514633898,0.0,438.4075853081123,439.18972072455506,440.4374927967336,437.04888162404114
1.4400000000000008,-0.204439687917,-0.048116015937,11.9757598853,6.28086002943,0.0741588491677,0.0,-0.491122399876,-0.030193865526,2.81799711004,-0.085942321298,0.0903699394451,0.0,440.8935035378744,439.64931834450016,441.50517212567865,440.3802311209848
1.5000000000000009,-0.235468727935,-0.0499950991603,12.1478716142,6.27607269562,0.0798794135771,0.0,-0.54373234351,-0.0329464169068,2.91874735578,-0.0696899770442,0.103782474082,0.0,444.48390793275377,445.58938427120694,445.30637222155985,446.62864775668976
1.560000000000001,-0.269887396409,-0.0521451410402,12.3273866006,6.27237375353,0.0862468178812,0.0,-0.604213021824,-0.0391426608406,3.06462534382,-0.0491047831346,0.110432926166,0.0,459.3404390819743,459.876963910473,459.81698271510214,461.442132619253
1.620000000000001,-0.308162578153,-0.0547550791018,12.5166120496,6.26921693692,0.092547822631,0.0,-0.672322565973,-0.0481935663822,3.2423072245,-0.0607604718217,0.0910711038802,0.0,471.1557225981829,469.6651991611448,471.33657740892875,470.4332315039473
1.680000000000001,-0.350365370336,-0.0579356600773,12.7132825628,6.26623183118,0.098452912695,0.0,-0.734979430392,-0.0581395044494,3.31309056771,-0.0337987662965,0.110088579078,0.0,438.45215231793765,440.03760694854316,437.48254337605675,439.7200169572651
1.740000000000001,-0.397118515783,-0.0618828027958,12.920879024,6.26387140077,0.105076273283,0.0,-0.824235680812,-0.0736962989764,3.60578098574,-0.0537315085859,0.11098366903,0.0,504.946789139786,505.0205312343643,506.6403969945409,505.2045507952683
1.8000000000000012,-0.448642810841,-0.0666891430261,13.138879167,6.26062577722,0.112394578298,0.0,-0.893896793306,-0.0868175816716,3.66060022168,-0.0548278922883,0.137895135999,0.0,435.2775825835562,437.5373235707635,436.8534958904011,436.7600608788598
1.8600000000000012,-0.504841007024,-0.072415423317,13.3631794521,6.25693637554,0.120696370206,0.0,-0.980232121688,-0.104421165871,3.81540511354,-0.080149691628,0.139282238014,0.0,467.32021588492546,467.44504665039,470.2445540395923,468.2761065117844
1.9200000000000013,-0.565936944237,-0.079181905893,13.5929239748,6.2525084726,0.128945072891,0.0,-1.05704781392,-0.121540833734,3.8424981811,-0.0634313529755,0.133606500753,0.0,430.2428764973954,429.7802150230797,428.7057410380978,430.11946850882833
1.9800000000000013,-0.63203205572,-0.0871105146646,13.8260799224,6.24862775634,0.136693329124,0.0,-1.14687644034,-0.143115598165,3.92889345972,-0.0672963475922,0.118243818605,0.0,449.6308381411038,448.39936254255036,449.6999153407999,449.383682936123
2.0400000000000014,-0.703619887065,-0.0963979363571,14.0640135559,6.24527560129,0.144025599272,0.0,-1.24006082141,-0.166805850412,4.00179368605,-0.0394737352147,0.129130917269,0.0,445.6577081589737,446.5601376114144,444.80977755665054,447.08024850602385
2.1000000000000014,-0.781299082265,-0.107258949141,14.3086845616,6.24270880392,0.151630613707,0.0,-1.35001010354,-0.195468268527,4.15314365918,-0.0503818731025,0.121510164531,0.0,471.1677775823273,470.5918244068732,471.81379212091207,470.96988490063984
2.1600000000000015,-0.86519906544,-0.119752974623,14.558866789,6.23944259362,0.158498186185,0.0,-1.44729982496,-0.2212746969,4.18594554717,-0.0641147170522,0.094125641328,0.0,436.97917850171734,434.7017448920246,436.19199025652006,435.0414093087361
